symbol,adx_len,atr_len,ema_len,rsi_len,dmi_len,st_atr_len,st_mult,adx_trend,adx_range,bbwpct_min,rsi_oversold,rsi_overbought,sma_trend_len,mr_trail_mult,risk_pct,trail_mult,max_bars_in_trade,dead_money_pct,n_windows,mean_oos_sharpe,mean_oos_total_return,mean_oos_max_dd_pct,sum_oos_n_trades,pct_oos_positive,robustness_score
BZ_F_15m,14,10,200,2,10,10,3.0,30.0,20.0,0.2,10,90,200,1.0,2.0,1.5,10,1.0,8,-0.5549383095196045,-0.004946230060442008,-1.5412252193458116,8,0.25,-0.39240064180151163
BZ_F_15m,14,14,50,5,10,20,3.0,20.0,15.0,0.05,5,90,200,2.0,1.0,2.0,10,1.0,8,-0.6227270903732549,-0.005289906207099761,-1.8229775020133014,21,0.25,-0.4403345484314966
BZ_F_15m,10,10,200,5,20,10,4.0,30.0,18.0,0.2,15,90,200,1.0,1.0,1.5,30,0.25,8,-0.14244801629957662,0.0001469550244953097,-1.233346758836246,9,0.25,-0.1007259582920025
BZ_F_15m,10,14,100,2,20,20,2.0,20.0,15.0,0.2,15,95,200,1.5,1.0,1.5,30,0.25,8,-0.27862809538865774,-0.000763296622363191,-0.620127487082154,5,0.125,-0.09850990783920606
BZ_F_15m,14,14,200,2,10,14,3.0,30.0,18.0,0.1,10,85,100,1.0,1.0,3.0,30,0.25,8,0.20372967122883828,0.0156655677344799,-1.4837992024125457,8,0.5,0.28811726410963484
BZ_F_15m,20,14,100,5,20,20,2.0,20.0,18.0,0.1,10,90,200,1.0,2.0,3.0,30,0.5,8,0.08547459057458323,0.009246062886775031,-3.0037167126110065,11,0.5,0.12087932522886313
BZ_F_15m,10,10,100,3,10,10,2.0,25.0,20.0,0.2,5,90,100,1.0,2.0,3.0,20,0.5,8,0.23787529439901978,0.024481309979216624,-3.180172814891158,9,0.625,0.42050808436573317
BZ_F_15m,20,20,100,3,20,10,2.0,25.0,15.0,0.2,15,85,100,1.5,1.0,2.0,30,0.25,8,-0.43775852369592433,-0.004146412254977122,-1.3839332832995808,10,0.25,-0.30954202062760006
BZ_F_15m,20,14,50,3,14,10,3.0,25.0,20.0,0.05,5,95,200,2.0,1.0,3.0,10,0.5,8,-0.17779333683711623,0.0006230535176343893,-0.78528410988954,9,0.375,-0.18857831119096335
BZ_F_15m,20,10,100,2,14,10,2.0,30.0,18.0,0.05,10,85,200,1.5,0.5,3.0,20,0.5,8,-0.27575070866920803,0.0031243919881919742,-0.5006815421729528,9,0.25,-0.1949851960169931
BZ_F_15m,20,20,50,5,10,20,2.0,25.0,15.0,0.1,5,85,200,2.0,1.0,3.0,20,0.25,8,-0.1371972161375748,0.008333642202327974,-1.708191074322627,11,0.625,-0.24253270472698896
BZ_F_15m,20,20,200,3,10,14,3.0,20.0,18.0,0.1,10,90,100,2.0,1.0,1.5,10,0.5,8,-0.3233836513398471,-0.002575246974930906,-1.219844200952672,10,0.25,-0.22866677278727204
BZ_F_15m,10,14,50,5,10,20,2.0,30.0,15.0,0.2,10,90,100,2.0,0.5,2.0,10,0.25,8,-0.005567652447452276,0.004099721822195101,-0.8071026007327738,13,0.375,-0.0059053872013250745
BZ_F_15m,20,20,200,2,10,14,2.0,20.0,18.0,0.1,15,95,100,1.5,0.5,3.0,30,0.25,8,-0.586766250601964,-0.001828012192727465,-0.33634957382548,5,0.0,-0.0
BZ_F_15m,20,10,50,2,14,14,4.0,20.0,20.0,0.2,10,95,200,1.0,2.0,1.5,10,1.0,8,-0.18848514300891261,-0.0003429487923525354,-1.8060436927555346,11,0.375,-0.19991868416177747
BZ_F_15m,20,10,50,5,14,14,2.0,25.0,15.0,0.1,10,90,200,2.0,2.0,1.5,30,1.0,8,-0.4862266463931851,-0.009268025506305184,-3.911210313911646,14,0.5,-0.6876283177164295
